occupancy_date,id,occupied_beds
2021-07-07,7299534,14
2021-07-07,7299535,32
2021-07-07,7299536,3
2021-07-07,7299537,18
2021-07-07,7299538,NA
2021-07-07,7299539,23
2021-07-07,7299540,25
2021-07-07,7299541,23
2021-07-07,7299542,NA
2021-07-07,7299543,NA
2021-07-07,7299544,12
2021-07-07,7299545,8
2021-07-07,7299546,8
2021-07-07,7299547,23
2021-07-08,7299548,NA
2021-07-08,7299549,NA
2021-07-08,7299550,NA
2021-07-08,7299551,7
2021-07-08,7299552,NA
2021-07-08,7299553,NA
2021-07-08,7299554,NA
2021-07-08,7299555,NA
2021-07-08,7299556,NA
2021-07-08,7299557,NA
2021-07-08,7299558,NA
2021-07-08,7299559,23
2021-07-08,7299560,15
2021-07-08,7299561,NA
2021-07-08,7299562,NA
2021-07-08,7299563,NA
2021-07-08,7299564,NA
2021-07-08,7299565,12
2021-07-08,7299566,NA
2021-07-08,7299567,NA
2021-07-08,7299568,NA
2021-07-08,7299569,6
2021-07-08,7299570,NA
2021-07-08,7299571,NA
2021-07-08,7299572,NA
2021-07-08,7299573,31
2021-07-08,7299574,NA
2021-07-08,7299575,24
2021-07-08,7299576,NA
2021-07-08,7299577,NA
2021-07-08,7299578,NA
2021-07-08,7299579,NA
2021-07-08,7299580,66
2021-07-08,7299581,49
2021-07-08,7299582,34
2021-07-08,7299583,55
2021-07-08,7299584,59
2021-07-08,7299585,17
2021-07-08,7299586,10
2021-07-08,7299587,47
2021-07-08,7299588,14
2021-07-08,7299589,NA
2021-07-08,7299590,3
2021-07-08,7299591,3
2021-07-08,7299592,55
2021-07-08,7299593,21
2021-07-08,7299594,1
2021-07-08,7299595,NA
2021-07-08,7299596,51
2021-07-08,7299597,26
2021-07-08,7299598,44
2021-07-08,7299599,48
2021-07-08,7299600,NA
2021-07-08,7299601,41
2021-07-08,7299602,NA
2021-07-08,7299603,NA
2021-07-08,7299604,22
2021-07-08,7299605,41
2021-07-08,7299606,NA
2021-07-08,7299607,16
2021-07-08,7299608,17
2021-07-08,7299609,3
2021-07-08,7299610,11
2021-07-08,7299611,31
2021-07-08,7299612,23
2021-07-08,7299613,NA
2021-07-08,7299614,23
2021-07-08,7299615,23
2021-07-08,7299616,25
2021-07-08,7299617,NA
2021-07-08,7299618,45
2021-07-08,7299619,1
2021-07-08,7299620,21
2021-07-08,7299621,21
2021-07-08,7299622,25
2021-07-08,7299623,5
2021-07-08,7299624,NA
2021-07-08,7299625,46
2021-07-08,7299626,NA
2021-07-08,7299627,48
2021-07-08,7299628,19
2021-07-08,7299629,50
2021-07-08,7299630,31
2021-07-08,7299631,45
2021-07-08,7299632,NA
2021-07-08,7299633,NA
2021-07-08,7299634,123
2021-07-08,7299635,36
2021-07-08,7299636,89
2021-07-08,7299637,33
2021-07-08,7299638,3
2021-07-08,7299639,75
2021-07-08,7299640,18
2021-07-08,7299641,NA
2021-07-08,7299642,15
2021-07-08,7299643,27
2021-07-08,7299644,36
2021-07-08,7299645,14
2021-07-08,7299646,9
2021-07-08,7299647,NA
2021-07-08,7299648,11
2021-07-08,7299649,14
2021-07-08,7299650,17
2021-07-08,7299651,12
2021-07-08,7299652,24
2021-07-08,7299653,18
2021-07-08,7299654,42
2021-07-08,7299655,NA
2021-07-08,7299656,26
2021-07-08,7299657,NA
2021-07-08,7299658,NA
2021-07-08,7299659,60
2021-07-08,7299660,NA
2021-07-08,7299661,48
2021-07-08,7299662,NA
2021-07-08,7299663,53
2021-07-08,7299664,NA
2021-07-08,7299665,171
2021-07-08,7299666,34
2021-07-08,7299667,NA
2021-07-08,7299668,18
2021-07-08,7299669,11
2021-07-08,7299670,40
2021-07-08,7299671,NA
2021-07-08,7299672,5
2021-07-08,7299673,16
2021-07-08,7299674,31
2021-07-08,7299675,3
2021-07-08,7299676,18
2021-07-08,7299677,NA
2021-07-08,7299678,23
2021-07-08,7299679,25
2021-07-08,7299680,24
2021-07-08,7299681,NA
2021-07-08,7299682,NA
2021-07-08,7299683,13
2021-07-08,7299684,8
2021-07-08,7299685,9
2021-07-08,7299686,23
2021-07-09,7299687,NA
2021-07-09,7299688,NA
2021-07-09,7299689,NA
2021-07-09,7299690,7
2021-07-09,7299691,NA
2021-07-09,7299692,NA
2021-07-09,7299693,NA
2021-07-09,7299694,NA
2021-07-09,7299695,NA
2021-07-09,7299696,NA
2021-07-09,7299697,NA
2021-07-09,7299698,25
2021-07-09,7299699,14
2021-07-09,7299700,NA
2021-07-09,7299701,NA
2021-07-09,7299702,NA
2021-07-09,7299703,NA
2021-07-09,7299704,12
2021-07-09,7299705,NA
2021-07-09,7299706,NA
2021-07-09,7299707,NA
2021-07-09,7299708,6
2021-07-09,7299709,NA
2021-07-09,7299710,NA
2021-07-09,7299711,NA
2021-07-09,7299712,32
2021-07-09,7299713,NA
2021-07-09,7299714,24
2021-07-09,7299715,NA
2021-07-09,7299716,2
2021-07-09,7299717,NA
2021-07-09,7299718,NA
2021-07-09,7299719,NA
2021-07-09,7299720,66
2021-07-09,7299721,49
2021-07-09,7299722,34
2021-07-09,7299723,55
2021-07-09,7299724,60
2021-07-09,7299725,17
2021-07-09,7299726,10
2021-07-09,7299727,47
2021-07-09,7299728,14
2021-07-09,7299729,NA
2021-07-09,7299730,3
2021-07-09,7299731,2
2021-07-09,7299732,55
2021-07-09,7299733,21
2021-07-09,7299734,1
2021-07-09,7299735,NA
2021-07-09,7299736,49
2021-07-09,7299737,26
2021-07-09,7299738,44
2021-07-09,7299739,48
2021-07-09,7299740,NA
2021-07-09,7299741,36
2021-07-09,7299742,NA
2021-07-09,7299743,NA
2021-07-09,7299744,22
2021-07-09,7299745,40
2021-07-09,7299746,NA
2021-07-09,7299747,16
2021-07-09,7299748,17
2021-07-09,7299749,3
2021-07-09,7299750,11
2021-07-09,7299751,32
2021-07-09,7299752,23
2021-07-09,7299753,NA
2021-07-09,7299754,23
2021-07-09,7299755,23
2021-07-09,7299756,25
2021-07-09,7299757,NA
2021-07-09,7299758,41
2021-07-09,7299759,1
2021-07-09,7299760,20
2021-07-09,7299761,20
2021-07-09,7299762,25
2021-07-09,7299763,5
2021-07-09,7299764,NA
2021-07-09,7299765,45
2021-07-09,7299766,NA
2021-07-09,7299767,47
2021-07-09,7299768,19
2021-07-09,7299769,49
2021-07-09,7299770,31
2021-07-09,7299771,45
2021-07-09,7299772,NA
2021-07-09,7299773,NA
2021-07-09,7299774,122
2021-07-09,7299775,37
2021-07-09,7299776,88
2021-07-09,7299777,32
2021-07-09,7299778,3
2021-07-09,7299779,74
2021-07-09,7299780,18
2021-07-09,7299781,NA
2021-07-09,7299782,15
2021-07-09,7299783,26
2021-07-09,7299784,36
2021-07-09,7299785,14
2021-07-09,7299786,9
2021-07-09,7299787,NA
2021-07-09,7299788,12
2021-07-09,7299789,14
2021-07-09,7299790,20
2021-07-09,7299791,12
2021-07-09,7299792,24
2021-07-09,7299793,18
2021-07-09,7299794,43
2021-07-09,7299795,NA
2021-07-09,7299796,28
2021-07-09,7299797,NA
2021-07-09,7299798,NA
2021-07-09,7299799,59
2021-07-09,7299800,NA
2021-07-09,7299801,48
2021-07-09,7299802,NA
2021-07-09,7299803,53
2021-07-09,7299804,NA
2021-07-09,7299805,169
2021-07-09,7299806,34
2021-07-09,7299807,NA
2021-07-09,7299808,18
2021-07-09,7299809,10
2021-07-09,7299810,39
2021-07-09,7299811,NA
2021-07-09,7299812,5
2021-07-09,7299813,16
2021-07-09,7299814,33
2021-07-09,7299815,3
2021-07-09,7299816,18
2021-07-09,7299817,NA
2021-07-09,7299818,23
2021-07-09,7299819,25
2021-07-09,7299820,23
2021-07-09,7299821,NA
2021-07-09,7299822,NA
2021-07-09,7299823,13
2021-07-09,7299824,8
2021-07-09,7299825,7
2021-07-09,7299826,23
2021-07-10,7299827,NA
2021-07-10,7299828,NA
2021-07-10,7299829,NA
2021-07-10,7299830,7
2021-07-10,7299831,NA
2021-07-10,7299832,NA
2021-07-10,7299833,NA
2021-07-10,7299834,NA
2021-07-10,7299835,NA
2021-07-10,7299836,NA
2021-07-10,7299837,NA
2021-07-10,7299838,NA
2021-07-10,7299839,23
2021-07-10,7299840,15
2021-07-10,7299841,NA
2021-07-10,7299842,NA
2021-07-10,7299843,NA
2021-07-10,7299844,NA
2021-07-10,7299845,12
2021-07-10,7299846,NA
2021-07-10,7299847,NA
2021-07-10,7299848,NA
2021-07-10,7299849,6
2021-07-10,7299850,NA
2021-07-10,7299851,NA
2021-07-10,7299852,NA
2021-07-10,7299853,32
2021-07-10,7299854,NA
2021-07-10,7299855,24
2021-07-10,7299856,NA
2021-07-10,7299857,2
2021-07-10,7299858,NA
2021-07-10,7299859,NA
2021-07-10,7299860,NA
2021-07-10,7299861,66
2021-07-10,7299862,50
2021-07-10,7299863,34
2021-07-10,7299864,55
2021-07-10,7299865,60
2021-07-10,7299866,17
2021-07-10,7299867,10
2021-07-10,7299868,47
2021-07-10,7299869,14
2021-07-10,7299870,NA
2021-07-10,7299871,3
2021-07-10,7299872,2
2021-07-10,7299873,56
2021-07-10,7299874,21
2021-07-10,7299875,1
2021-07-10,7299876,NA
2021-07-10,7299877,52
2021-07-10,7299878,26
2021-07-10,7299879,44
2021-07-10,7299880,48
2021-07-10,7299881,NA
2021-07-10,7299882,38
2021-07-10,7299883,NA
2021-07-10,7299884,NA
2021-07-10,7299885,22
2021-07-10,7299886,40
2021-07-10,7299887,NA
2021-07-10,7299888,16
2021-07-10,7299889,17
2021-07-10,7299890,3
2021-07-10,7299891,11
2021-07-10,7299892,32
2021-07-10,7299893,23
2021-07-10,7299894,NA
2021-07-10,7299895,22
2021-07-10,7299896,23
2021-07-10,7299897,28
2021-07-10,7299898,NA
2021-07-10,7299899,45
2021-07-10,7299900,1
2021-07-10,7299901,20
2021-07-10,7299902,20
2021-07-10,7299903,25
2021-07-10,7299904,5
2021-07-10,7299905,NA
2021-07-10,7299906,45
2021-07-10,7299907,NA
2021-07-10,7299908,47
2021-07-10,7299909,18
2021-07-10,7299910,49
2021-07-10,7299911,31
2021-07-10,7299912,40
2021-07-10,7299913,NA
2021-07-10,7299914,NA
2021-07-10,7299915,124
2021-07-10,7299916,37
2021-07-10,7299917,90
2021-07-10,7299918,32
2021-07-10,7299919,3
2021-07-10,7299920,74
2021-07-10,7299921,18
2021-07-10,7299922,NA
2021-07-10,7299923,15
2021-07-10,7299924,26
2021-07-10,7299925,36
2021-07-10,7299926,14
2021-07-10,7299927,9
2021-07-10,7299928,NA
2021-07-10,7299929,12
2021-07-10,7299930,14
2021-07-10,7299931,20
2021-07-10,7299932,12
2021-07-10,7299933,24
2021-07-10,7299934,19
2021-07-10,7299935,42
2021-07-10,7299936,NA
2021-07-10,7299937,25
2021-07-10,7299938,NA
2021-07-10,7299939,NA
2021-07-10,7299940,58
2021-07-10,7299941,NA
2021-07-10,7299942,47
2021-07-10,7299943,NA
2021-07-10,7299944,53
2021-07-10,7299945,NA
2021-07-10,7299946,171
2021-07-10,7299947,34
2021-07-10,7299948,NA
2021-07-10,7299949,18
2021-07-10,7299950,10
2021-07-10,7299951,39
2021-07-10,7299952,NA
2021-07-10,7299953,5
2021-07-10,7299954,16
2021-07-10,7299955,31
2021-07-10,7299956,3
2021-07-10,7299957,18
2021-07-10,7299958,NA
2021-07-10,7299959,23
2021-07-10,7299960,25
2021-07-10,7299961,23
2021-07-10,7299962,NA
2021-07-10,7299963,NA
2021-07-10,7299964,14
2021-07-10,7299965,8
2021-07-10,7299966,7
2021-07-10,7299967,23
2021-07-11,7299968,NA
2021-07-11,7299969,NA
2021-07-11,7299970,NA
2021-07-11,7299971,7
2021-07-11,7299972,NA
2021-07-11,7299973,NA
2021-07-11,7299974,NA
2021-07-11,7299975,NA
2021-07-11,7299976,NA
2021-07-11,7299977,NA
2021-07-11,7299978,NA
2021-07-11,7299979,25
2021-07-11,7299980,15
2021-07-11,7299981,NA
2021-07-11,7299982,NA
2021-07-11,7299983,NA
2021-07-11,7299984,NA
2021-07-11,7299985,12
2021-07-11,7299986,NA
2021-07-11,7299987,NA
2021-07-11,7299988,NA
2021-07-11,7299989,6
2021-07-11,7299990,NA
2021-07-11,7299991,NA
2021-07-11,7299992,NA
2021-07-11,7299993,32
2021-07-11,7299994,NA
2021-07-11,7299995,24
2021-07-11,7299996,NA
2021-07-11,7299997,3
2021-07-11,7299998,NA
2021-07-11,7299999,NA
2021-07-11,7300000,66
2021-07-11,7300001,49
2021-07-11,7300002,34
2021-07-11,7300003,54
2021-07-11,7300004,60
2021-07-11,7300005,17
2021-07-11,7300006,9
2021-07-11,7300007,46
2021-07-11,7300008,14
2021-07-11,7300009,NA
2021-07-11,7300010,3
2021-07-11,7300011,2
2021-07-11,7300012,56
2021-07-11,7300013,21
2021-07-11,7300014,1
2021-07-11,7300015,NA
2021-07-11,7300016,49
2021-07-11,7300017,26
2021-07-11,7300018,44
2021-07-11,7300019,50
2021-07-11,7300020,NA
2021-07-11,7300021,38
2021-07-11,7300022,NA
2021-07-11,7300023,NA
2021-07-11,7300024,22
2021-07-11,7300025,40
2021-07-11,7300026,NA
2021-07-11,7300027,16
2021-07-11,7300028,16
2021-07-11,7300029,3
2021-07-11,7300030,11
2021-07-11,7300031,32
2021-07-11,7300032,23
2021-07-11,7300033,NA
2021-07-11,7300034,22
2021-07-11,7300035,23
2021-07-11,7300036,28
2021-07-11,7300037,NA
2021-07-11,7300038,44
2021-07-11,7300039,1
2021-07-11,7300040,20
2021-07-11,7300041,18
2021-07-11,7300042,25
2021-07-11,7300043,5
2021-07-11,7300044,NA
2021-07-11,7300045,46
2021-07-11,7300046,NA
2021-07-11,7300047,45
2021-07-11,7300048,19
2021-07-11,7300049,50
2021-07-11,7300050,31
2021-07-11,7300051,43
2021-07-11,7300052,NA
2021-07-11,7300053,NA
2021-07-11,7300054,123
2021-07-11,7300055,37
2021-07-11,7300056,90
2021-07-11,7300057,30
2021-07-11,7300058,3
2021-07-11,7300059,74
2021-07-11,7300060,17
2021-07-11,7300061,NA
2021-07-11,7300062,15
2021-07-11,7300063,27
2021-07-11,7300064,36
2021-07-11,7300065,14
2021-07-11,7300066,9
2021-07-11,7300067,NA
2021-07-11,7300068,12
2021-07-11,7300069,14
2021-07-11,7300070,20
2021-07-11,7300071,12
2021-07-11,7300072,24
2021-07-11,7300073,19
2021-07-11,7300074,42
2021-07-11,7300075,NA
2021-07-11,7300076,28
2021-07-11,7300077,NA
2021-07-11,7300078,NA
2021-07-11,7300079,58
2021-07-11,7300080,NA
2021-07-11,7300081,48
2021-07-11,7300082,NA
2021-07-11,7300083,53
2021-07-11,7300084,NA
2021-07-11,7300085,171
2021-07-11,7300086,34
2021-07-11,7300087,NA
2021-07-11,7300088,18
2021-07-11,7300089,10
2021-07-11,7300090,40
2021-07-11,7300091,NA
2021-07-11,7300092,5
2021-07-11,7300093,16
2021-07-11,7300094,32
2021-07-11,7300095,3
2021-07-11,7300096,18
2021-07-11,7300097,NA
2021-07-11,7300098,23
2021-07-11,7300099,24
2021-07-11,7300100,23
2021-07-11,7300101,NA
2021-07-11,7300102,NA
2021-07-11,7300103,14
2021-07-11,7300104,8
2021-07-11,7300105,8
2021-07-11,7300106,23
2021-07-12,7300107,NA
2021-07-12,7300108,NA
2021-07-12,7300109,NA
2021-07-12,7300110,7
2021-07-12,7300111,NA
2021-07-12,7300112,NA
2021-07-12,7300113,NA
2021-07-12,7300114,NA
2021-07-12,7300115,NA
2021-07-12,7300116,NA
2021-07-12,7300117,NA
2021-07-12,7300118,25
2021-07-12,7300119,15
2021-07-12,7300120,NA
2021-07-12,7300121,NA
2021-07-12,7300122,NA
2021-07-12,7300123,NA
2021-07-12,7300124,11
2021-07-12,7300125,NA
2021-07-12,7300126,NA
2021-07-12,7300127,NA
2021-07-12,7300128,6
2021-07-12,7300129,NA
2021-07-12,7300130,NA
2021-07-12,7300131,NA
2021-07-12,7300132,32
2021-07-12,7300133,NA
2021-07-12,7300134,24
2021-07-12,7300135,NA
2021-07-12,7300136,3
2021-07-12,7300137,NA
2021-07-12,7300138,NA
2021-07-12,7300139,66
2021-07-12,7300140,50
2021-07-12,7300141,35
2021-07-12,7300142,53
2021-07-12,7300143,60
2021-07-12,7300144,17
2021-07-12,7300145,10
2021-07-12,7300146,46
2021-07-12,7300147,14
2021-07-12,7300148,NA
2021-07-12,7300149,3
2021-07-12,7300150,2
2021-07-12,7300151,56
2021-07-12,7300152,21
2021-07-12,7300153,1
2021-07-12,7300154,NA
2021-07-12,7300155,51
2021-07-12,7300156,26
2021-07-12,7300157,43
2021-07-12,7300158,50
2021-07-12,7300159,NA
2021-07-12,7300160,38
2021-07-12,7300161,NA
2021-07-12,7300162,NA
2021-07-12,7300163,22
2021-07-12,7300164,41
2021-07-12,7300165,NA
2021-07-12,7300166,16
2021-07-12,7300167,17
2021-07-12,7300168,3
2021-07-12,7300169,11
2021-07-12,7300170,32
2021-07-12,7300171,23
2021-07-12,7300172,NA
2021-07-12,7300173,23
2021-07-12,7300174,23
2021-07-12,7300175,27
2021-07-12,7300176,NA
2021-07-12,7300177,45
2021-07-12,7300178,1
2021-07-12,7300179,20
2021-07-12,7300180,20
2021-07-12,7300181,25
2021-07-12,7300182,5
2021-07-12,7300183,NA
2021-07-12,7300184,44
2021-07-12,7300185,NA
2021-07-12,7300186,48
2021-07-12,7300187,19
2021-07-12,7300188,50
2021-07-12,7300189,31
2021-07-12,7300190,44
2021-07-12,7300191,NA
2021-07-12,7300192,NA
2021-07-12,7300193,123
2021-07-12,7300194,37
2021-07-12,7300195,90
2021-07-12,7300196,33
2021-07-12,7300197,3
2021-07-12,7300198,74
2021-07-12,7300199,17
2021-07-12,7300200,NA
2021-07-12,7300201,14
2021-07-12,7300202,27
2021-07-12,7300203,36
2021-07-12,7300204,14
2021-07-12,7300205,9
2021-07-12,7300206,NA
2021-07-12,7300207,11
2021-07-12,7300208,13
2021-07-12,7300209,20
2021-07-12,7300210,12
2021-07-12,7300211,23
2021-07-12,7300212,19
2021-07-12,7300213,43
2021-07-12,7300214,NA
2021-07-12,7300215,26
2021-07-12,7300216,NA
2021-07-12,7300217,NA
2021-07-12,7300218,57
2021-07-12,7300219,NA
2021-07-12,7300220,48
2021-07-12,7300221,NA
2021-07-12,7300222,53
2021-07-12,7300223,NA
2021-07-12,7300224,171
2021-07-12,7300225,34
2021-07-12,7300226,NA
2021-07-12,7300227,18
2021-07-12,7300228,11
2021-07-12,7300229,39
2021-07-12,7300230,NA
2021-07-12,7300231,5
2021-07-12,7300232,16
2021-07-12,7300233,33
2021-07-12,7300234,3
2021-07-12,7300235,18
2021-07-12,7300236,NA
2021-07-12,7300237,23
2021-07-12,7300238,25
2021-07-12,7300239,23
2021-07-12,7300240,NA
2021-07-12,7300241,NA
2021-07-12,7300242,14
2021-07-12,7300243,8
2021-07-12,7300244,8
2021-07-12,7300245,23
2021-07-13,7300246,NA
2021-07-13,7300247,NA
2021-07-13,7300248,NA
2021-07-13,7300249,7
2021-07-13,7300250,NA
2021-07-13,7300251,NA
2021-07-13,7300252,NA
2021-07-13,7300253,NA
2021-07-13,7300254,NA
2021-07-13,7300255,NA
2021-07-13,7300256,NA
2021-07-13,7300257,NA
2021-07-13,7300258,27
2021-07-13,7300259,14
2021-07-13,7300260,NA
2021-07-13,7300261,NA
2021-07-13,7300262,NA
2021-07-13,7300263,NA
2021-07-13,7300264,12
2021-07-13,7300265,NA
2021-07-13,7300266,NA
2021-07-13,7300267,NA
2021-07-13,7300268,6
2021-07-13,7300269,NA
2021-07-13,7300270,NA
2021-07-13,7300271,NA
2021-07-13,7300272,32
2021-07-13,7300273,NA
2021-07-13,7300274,24
2021-07-13,7300275,NA
2021-07-13,7300276,3
2021-07-13,7300277,NA
2021-07-13,7300278,NA
2021-07-13,7300279,67
2021-07-13,7300280,50
2021-07-13,7300281,34
2021-07-13,7300282,55
2021-07-13,7300283,59
2021-07-13,7300284,17
2021-07-13,7300285,9
2021-07-13,7300286,46
2021-07-13,7300287,14
2021-07-13,7300288,NA
2021-07-13,7300289,3
2021-07-13,7300290,2
2021-07-13,7300291,57
2021-07-13,7300292,21
2021-07-13,7300293,1
2021-07-13,7300294,NA
2021-07-13,7300295,49
2021-07-13,7300296,26
2021-07-13,7300297,44
2021-07-13,7300298,49
2021-07-13,7300299,NA
2021-07-13,7300300,38
2021-07-13,7300301,NA
2021-07-13,7300302,NA
2021-07-13,7300303,21
2021-07-13,7300304,41
2021-07-13,7300305,NA
2021-07-13,7300306,16
2021-07-13,7300307,17
2021-07-13,7300308,3
2021-07-13,7300309,10
2021-07-13,7300310,32
2021-07-13,7300311,23
2021-07-13,7300312,NA
2021-07-13,7300313,23
2021-07-13,7300314,23
2021-07-13,7300315,25
2021-07-13,7300316,NA
2021-07-13,7300317,44
2021-07-13,7300318,1
2021-07-13,7300319,20
2021-07-13,7300320,22
2021-07-13,7300321,25
2021-07-13,7300322,5
2021-07-13,7300323,NA
2021-07-13,7300324,44
2021-07-13,7300325,NA
2021-07-13,7300326,48
2021-07-13,7300327,19
2021-07-13,7300328,48
2021-07-13,7300329,31
2021-07-13,7300330,37
2021-07-13,7300331,NA
2021-07-13,7300332,NA
2021-07-13,7300333,123
2021-07-13,7300334,37
2021-07-13,7300335,89
2021-07-13,7300336,35
2021-07-13,7300337,3
2021-07-13,7300338,74
2021-07-13,7300339,17
2021-07-13,7300340,NA
2021-07-13,7300341,15
2021-07-13,7300342,26
2021-07-13,7300343,36
2021-07-13,7300344,14
2021-07-13,7300345,9
2021-07-13,7300346,NA
2021-07-13,7300347,14
2021-07-13,7300348,13
2021-07-13,7300349,20
2021-07-13,7300350,12
2021-07-13,7300351,23
2021-07-13,7300352,19
2021-07-13,7300353,43
2021-07-13,7300354,NA
2021-07-13,7300355,26
2021-07-13,7300356,NA
2021-07-13,7300357,NA
2021-07-13,7300358,57
2021-07-13,7300359,NA
2021-07-13,7300360,48
2021-07-13,7300361,NA
2021-07-13,7300362,53
2021-07-13,7300363,NA
2021-07-13,7300364,173
2021-07-13,7300365,33
2021-07-13,7300366,NA
2021-07-13,7300367,18
2021-07-13,7300368,11
2021-07-13,7300369,40
2021-07-13,7300370,NA
2021-07-13,7300371,5
2021-07-13,7300372,16
2021-07-13,7300373,34
2021-07-13,7300374,3
2021-07-13,7300375,18
2021-07-13,7300376,NA
2021-07-13,7300377,23
2021-07-13,7300378,25
2021-07-13,7300379,23
2021-07-13,7300380,NA
2021-07-13,7300381,NA
2021-07-13,7300382,15
2021-07-13,7300383,8
2021-07-13,7300384,9
2021-07-13,7300385,23
2021-07-14,7300386,NA
2021-07-14,7300387,NA
2021-07-14,7300388,NA
2021-07-14,7300389,7
2021-07-14,7300390,NA
2021-07-14,7300391,NA
2021-07-14,7300392,NA
2021-07-14,7300393,NA
2021-07-14,7300394,NA
2021-07-14,7300395,NA
2021-07-14,7300396,NA
2021-07-14,7300397,NA
2021-07-14,7300398,28
2021-07-14,7300399,15
2021-07-14,7300400,NA
2021-07-14,7300401,NA
2021-07-14,7300402,NA
2021-07-14,7300403,NA
2021-07-14,7300404,12
2021-07-14,7300405,NA
2021-07-14,7300406,NA
2021-07-14,7300407,NA
2021-07-14,7300408,6
2021-07-14,7300409,NA
2021-07-14,7300410,NA
2021-07-14,7300411,NA
2021-07-14,7300412,32
2021-07-14,7300413,NA
2021-07-14,7300414,24
2021-07-14,7300415,NA
2021-07-14,7300416,3
2021-07-14,7300417,NA
2021-07-14,7300418,NA
2021-07-14,7300419,NA
2021-07-14,7300420,66
2021-07-14,7300421,50
2021-07-14,7300422,34
2021-07-14,7300423,56
2021-07-14,7300424,60
2021-07-14,7300425,17
2021-07-14,7300426,10
2021-07-14,7300427,46
2021-07-14,7300428,14
2021-07-14,7300429,NA
2021-07-14,7300430,3
2021-07-14,7300431,2
2021-07-14,7300432,56
2021-07-14,7300433,21
2021-07-14,7300434,1
2021-07-14,7300435,NA
2021-07-14,7300436,52
2021-07-14,7300437,26
2021-07-14,7300438,44
2021-07-14,7300439,46
2021-07-14,7300440,NA
2021-07-14,7300441,38
2021-07-14,7300442,NA
2021-07-14,7300443,NA
2021-07-14,7300444,21
2021-07-14,7300445,41
2021-07-14,7300446,NA
2021-07-14,7300447,15
2021-07-14,7300448,16
2021-07-14,7300449,3
2021-07-14,7300450,10
2021-07-14,7300451,32
2021-07-14,7300452,23
2021-07-14,7300453,NA
2021-07-14,7300454,23
2021-07-14,7300455,22
2021-07-14,7300456,28
2021-07-14,7300457,NA
2021-07-14,7300458,45
2021-07-14,7300459,1
2021-07-14,7300460,20
2021-07-14,7300461,22
2021-07-14,7300462,25
2021-07-14,7300463,5
2021-07-14,7300464,NA
2021-07-14,7300465,47
2021-07-14,7300466,NA
2021-07-14,7300467,47
2021-07-14,7300468,19
2021-07-14,7300469,44
2021-07-14,7300470,30
2021-07-14,7300471,42
2021-07-14,7300472,NA
2021-07-14,7300473,NA
2021-07-14,7300474,124
2021-07-14,7300475,36
2021-07-14,7300476,89
2021-07-14,7300477,34
2021-07-14,7300478,3
2021-07-14,7300479,74
2021-07-14,7300480,18
2021-07-14,7300481,NA
2021-07-14,7300482,15
2021-07-14,7300483,26
2021-07-14,7300484,36
2021-07-14,7300485,14
2021-07-14,7300486,9
2021-07-14,7300487,NA
2021-07-14,7300488,14
2021-07-14,7300489,13
2021-07-14,7300490,20
2021-07-14,7300491,12
2021-07-14,7300492,23
2021-07-14,7300493,18
2021-07-14,7300494,42
2021-07-14,7300495,NA
2021-07-14,7300496,26
2021-07-14,7300497,NA
2021-07-14,7300498,NA
2021-07-14,7300499,58
2021-07-14,7300500,NA
2021-07-14,7300501,48
2021-07-14,7300502,NA
2021-07-14,7300503,53
2021-07-14,7300504,NA
2021-07-14,7300505,173
2021-07-14,7300506,34
2021-07-14,7300507,NA
2021-07-14,7300508,18
2021-07-14,7300509,12
2021-07-14,7300510,40
2021-07-14,7300511,NA
2021-07-14,7300512,5
2021-07-14,7300513,16
2021-07-14,7300514,33
2021-07-14,7300515,4
2021-07-14,7300516,18
2021-07-14,7300517,NA
2021-07-14,7300518,23
2021-07-14,7300519,25
2021-07-14,7300520,21
2021-07-14,7300521,NA
2021-07-14,7300522,NA
2021-07-14,7300523,14
2021-07-14,7300524,8
2021-07-14,7300525,9
2021-07-14,7300526,23
2021-07-15,7300527,NA
2021-07-15,7300528,NA
2021-07-15,7300529,NA
2021-07-15,7300530,7
2021-07-15,7300531,NA
2021-07-15,7300532,NA
2021-07-15,7300533,NA
2021-07-15,7300534,NA
2021-07-15,7300535,NA
2021-07-15,7300536,NA
2021-07-15,7300537,NA
2021-07-15,7300538,NA
2021-07-15,7300539,28
2021-07-15,7300540,15
2021-07-15,7300541,NA
2021-07-15,7300542,NA
2021-07-15,7300543,NA
2021-07-15,7300544,NA
2021-07-15,7300545,12
